created_at,text,user_name,user_avatar,reposts_count,comments_count,attitudes_count
2025-02-12 21:42:05,【#陈丽君头戴金箍好帅#】2月12日，2025湖南卫视元宵晚会，越剧小生@陈丽君_点绛唇 与京剧演员@张弛zhangc 展开跨剧种对决，创新演绎《大圣新章》。陈丽君饰演西行人，头戴金箍好帅！眼神戏好绝！#陈丽君大圣太帅了# #陈丽君[超话]# http://t.cn/A61w6PFh ​,大象新闻,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/007YAdaely8hue6u20f9xj30u00u00ud.jpg?KID=imgbed,tva&Expires=1739421496&ssig=tpTe9UIU8C",118,213,2046
2025-02-12 21:39:26,[抱一抱][抱一抱]听说元宵灯会上能抓到吟游诗猫[抱一抱][抱一抱] ​,饼饼大战贰狗叽,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/006AkgtYly8heizwd60ooj30go0godis.jpg?KID=imgbed,tva&Expires=1739445665&ssig=sUHv%2F0IhGB",713,221,9723
2025-02-12 21:39:06,#李云霄一曲相思引发回忆杀#【#李云霄蔡程昱同台演绎锡剧版相思#】无锡元宵晚会无锡分会场，越剧演员@李云霄-lyx #李云霄[超话]#歌剧演员@蔡程昱 #蔡程昱[超话]#无锡市锡剧院青年演员@李梦恒 共同演唱《相思》。这首歌原唱毛阿敏，是电视剧《西游记后传》片尾曲，于2000年后播出风靡一时。此次融合锡剧 ​,现代快报,"https://tvax2.sinaimg.cn/crop.0.0.200.200.1024/001O7v94ly8hwjqrqk4tij605k05kmx002.jpg?KID=imgbed,tva&Expires=1739442767&ssig=FRMKJiHm7D",94,150,2170
2025-02-12 21:38:18,【#银行小克重金条集体无现货#，#部分银行网点金条50克起卖# ｜一探】近期金价不断上涨，不少人选择购买金条作为投资商品。第一财经记者实地探访了线下银行网点发现，目前线下网点基本没有小克重金条现货可以购入，需要预约或是邮寄。有客户经理对记者表示，他们网点的金条价格目前超过690元/克，且以 ​,第一财经日报,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/0026p7eXly8h8vhdgp7tej60e80e8wer02.jpg?KID=imgbed,tva&Expires=1739446084&ssig=YooSLyD%2Boy",50,60,353
2025-02-12 21:31:55,【从线上到线下只为“情绪价值” #43岁女子找男模花光450万公款#】因母亲去世，公婆矛盾，夫妻关系紧张等一连串打击，43岁的周某迷上了刷短视频和直播间，在男主播一声声姐姐长、姐姐短的问候中彻底沉沦。丈夫提出离婚后，周某从线上转到线下，上酒吧找男模只为获得情绪价值。为维系关系，周某把手伸向 ​,封面新闻,"https://tvax4.sinaimg.cn/crop.0.0.690.690.1024/001DitQply8h8vhzzl20mj60j60j6jrn02.jpg?KID=imgbed,tva&Expires=1739445694&ssig=aJCplFYY82",522,998,12911
2025-02-12 21:30:20,"#毕雯珺[超话]#  

一天，一天，贴近你的心。
#湖南卫视元宵喜乐会# @Biiiii毕雯珺 现场图送达[送花花] ​",毕雯珺BiBi机,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/008ahRbNly8hvdl2333xnj30u00u077m.jpg?KID=imgbed,tva&Expires=1739430316&ssig=b%2Fhu8edgyg",294,329,1430
2025-02-12 21:26:41,#陈丽君解锁古风新造型#【#陈丽君创新演绎大圣新章#】2月12日，2025湖南卫视元宵晚会，越剧小生@陈丽君_点绛唇 #陈丽君[超话]#与京剧演员@张弛zhangc 展开跨剧种对决，创新演绎《大圣新章》。#元宵佳节花好月圆#  http://t.cn/A61wIsVs ​,现代快报,"https://tvax2.sinaimg.cn/crop.0.0.200.200.1024/001O7v94ly8hwjqrqk4tij605k05kmx002.jpg?KID=imgbed,tva&Expires=1739435270&ssig=RI49tEH5JU",75,188,2580
2025-02-12 21:26:27,对，我就是那个被打的人#央视元宵晚会##哪吒打人 敖丙劝架# ​,不著名主持人杨帆,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/6e7d0f05ly8hrp8pae648j20u00u0wii.jpg?KID=imgbed,tva&Expires=1739442489&ssig=Q91TazrPPK",104,389,9257
2025-02-12 21:26:03,#世界屋脊上的民族服饰秀好惊艳# 【#扎西平措刘宇衣脉相承好听又好看#】“我有吉祥八宝，都是人间最珍惜，我来自西藏七城，都是世间奇迹......”@扎西平措zm @刘宇Yu_ 等在西藏拉萨分会场带来民族服饰秀《衣脉相承》，一起欣赏↓#央视元宵晚会# http://t.cn/A61wI3UA ​,央视频,"https://tvax1.sinaimg.cn/crop.0.0.180.180.1024/007S2YvRly1h8vgi91xayj3050050wec.jpg?KID=imgbed,tva&Expires=1739433551&ssig=hWhjBD9%2BDx",223,372,3034
2025-02-12 21:23:32,"🪭 祝大家元宵节快乐🏮 #元宵许个圆满愿# 
第一次尝试煎汤圆🫶🏻 ​",JaniceMan文咏珊,"https://tva4.sinaimg.cn/crop.0.0.512.512.1024/667beb7djw8f144j70rx4j20e80e8gm5.jpg?KID=imgbed,tva&Expires=1739437906&ssig=%2BTT1cYeIKe",10351,11206,15909
2025-02-12 21:23:32,【#被陈丽君版大圣惊艳了#】今晚，@陈丽君_点绛唇  @张弛 zhangc 带来《大圣新章》舞台，传统与现代元素巧妙融合，独特视角和新颖演绎，让人眼前一亮！一起看↓#陈丽君大圣太帅了# http://t.cn/A61wUVPb ​​​,中国新闻网,"https://tvax3.sinaimg.cn/crop.0.0.300.300.1024/001WLsZ7ly8h8vgjl2u01j608c08caa302.jpg?KID=imgbed,tva&Expires=1739436081&ssig=lANzj8AQi9",1243,1524,20585
2025-02-12 21:20:00,【#美空军花9万买原价100美元零件#】#特朗普要求马斯克审查美国防开支#，引发美国舆论关注。作为当前美国政府中预算拨款最多、但花费最为不透明的部门，五角大楼从未通过财务审计。现任总统国家安全事务助理迈克·沃尔茨曾披露，一包在普通商店里花100美元就能买到的衬套，美国空军花了9万美元。（央视 ​,央视军事,"https://tvax4.sinaimg.cn/crop.0.0.858.858.1024/006KQV1Aly8h8vgacooavj30nu0nu75z.jpg?KID=imgbed,tva&Expires=1739445673&ssig=trD6VggLHO",17,6,51
2025-02-12 21:16:03,过年这几天活动非常的丰富[doge]打铁花看了，动物看了，茶喝了，最后两张是和我从小到大的好朋友合照✌🏻 ​,赵粤,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/daade500ly8h4w6skbo9oj20u00u0785.jpg?KID=imgbed,tva&Expires=1739445371&ssig=Yz89V4WLdc",28287,10446,24892
2025-02-12 21:14:35,"今年元宵节，你吃汤圆了吗？
一起来看小米人的元宵节有多欢乐，#雷军直播#正在进行中，欢迎来看。 http://t.cn/A61wcWPU ​",神得强Steven,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/001r1n2Bly8hty1kc82l8j60u00u0dhv02.jpg?KID=imgbed,tva&Expires=1739436888&ssig=7Q0org%2F1o7",122,139,1225
2025-02-12 21:06:48,"也许我们隔山隔海，
但是我们心中《有山有海有你》～
祝大家元宵节快乐哦！！！
#央视元宵晚会# 
http://t.cn/A61w497Z ​",卡布叻_周深,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/678857afly8gfjpbf8kgaj20e80e8mxk.jpg?KID=imgbed,tva&Expires=1739429816&ssig=AW5F9iIX%2BR",779028,84951,465443
2025-02-12 21:04:47,这位叫“刘备”的大叔跳水救人后，浑身湿透、光着脚还不忘给媳妇买早点，媳妇淡定回复：快去洗澡！大叔：我是退伍老兵，这不是我第一次救人了，媳妇见惯了（视频来源：潮新闻） http://t.cn/A61wGCMu ​,半程KeMeng,"https://tvax4.sinaimg.cn/crop.0.0.664.664.1024/007aOChdly8glboo674bcj30ig0igt94.jpg?KID=imgbed,tva&Expires=1739445254&ssig=%2B4jtm9Yb2i",35,45,2222
2025-02-12 21:04:40,【#周深有山有海有你唱进心里#】岁月流逝，唯有共同的陪伴与经历留在心底，有山，有海，有我，也有你。蛇年元宵晚会，@卡布叻_周深 带来《有山有海有你》↓↓#周深嗓音治愈力MAX# （春晚）http://t.cn/A61wi1ek ​,人民日报,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.1024/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg?KID=imgbed,tva&Expires=1739432955&ssig=6gedbA24sR",3028,2622,36094
2025-02-12 21:04:01,"#佘诗曼谈大S离世##佘诗曼对大S的印象# 
佘诗曼在采访中谈到大S的离世，阿佘说大S是位很友善很好的女孩，对于她的离开消息感到伤痛。
“她是个很nice和很有才华的女孩，而且反应也很快。对我们来说是个损失，她还这么年轻，是件很伤痛的事。”
佘诗曼曾上过大S所主持的节目《Beauty小姐》  ​",吃瓜姐妹社,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/8ba25d25ly8gdi9dgiv3tj20u00u0abp.jpg?KID=imgbed,tva&Expires=1739446089&ssig=b8%2BGuNeqHi",1373,1083,26811
2025-02-12 21:00:34,"元宵节快乐！送上佩仪的plog！[送花花]
#白鹿李佩仪# ​",今天白鹿加鸡腿了吗,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/007oxkLUly8hxbawlackmj30u00u078o.jpg?KID=imgbed,tva&Expires=1739445238&ssig=EI7pi6mplH",4505,10745,58146
2025-02-12 20:59:41,#元宵许个圆满愿#  吃汤圆了吗？今天我尝试了一个新的味道的…… http://t.cn/A61w4d60 ​,敖子逸,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006jfN7kly8hojhq40lfej30u00u0wib.jpg?KID=imgbed,tva&Expires=1739435385&ssig=G2LTrhme5f",52168,10428,19804
2025-02-12 20:56:24,#周深有山有海有你# @卡布叻_周深 在#央视元宵晚会#的舞台上温暖开唱！岁月流逝，唯有共同的陪伴与经历留在心底，有山，有海，有我，也有你。#微博元宵汇# http://t.cn/A61w400I ​,央视文艺,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/002pzDKdly8hxkc7lv10nj60e80e8aar02.jpg?KID=imgbed,tva&Expires=1739444207&ssig=tJq425xsLZ",587,454,4944
2025-02-12 20:56:10,元宵节快乐🏮吃元宵了吗？ ​,代露娃,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/6b84940bly8hxc4mcmppdj20u00u076v.jpg?KID=imgbed,tva&Expires=1739439614&ssig=VxqqkJPcbk",22581,12403,47991
2025-02-12 20:55:39,"#华天崎给鞠婧祎化的花仙子妆#
太好看了 多多合作[彩虹屁] ​",嘻哈小卖部,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/008lfP17ly8hy0p9wnqxij30e80e8t95.jpg?KID=imgbed,tva&Expires=1739436333&ssig=MQ6Lo9MyH3",34,54,1807
2025-02-12 20:55:36,#周深有山有海有你#@卡布叻_周深 在#央视元宵晚会#的舞台上温暖开唱！岁月流逝，唯有共同的陪伴与经历留在心底，有山，有海，有我，也有你。#微博元宵汇# http://t.cn/A61w497Z ​,春晚,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/003PjSf0ly8hw2zln3myij60u00u0dgi02.jpg?KID=imgbed,tva&Expires=1739446106&ssig=F36bTBqI62",22093,4462,67006
2025-02-12 20:52:21,#电视剧白色橄榄树[超话]#  来了！#白色橄榄树# ​,陈哲远-,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/6bb414e5ly8hy500yoc6jj20u00u0dia.jpg?KID=imgbed,tva&Expires=1739446096&ssig=bE197fRUaE",56943,23571,41359
2025-02-12 20:49:34,刚收工，元宵节快乐！昨天就吃了妈妈煮的甜酒煮汤圆！吃了三颗黑芝麻的。今天就没吃咯[嘻嘻] ​,张婧仪,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/006YfCtqly8h63rhpdv29j30u00u0abe.jpg?KID=imgbed,tva&Expires=1739438818&ssig=umm4Kul6lM",706,3663,11271
2025-02-12 20:46:37,【转发分享！#鞠婧祎元宵舞台治愈感#】@鞠婧祎 在2025江苏卫视ai荔枝元宵晚会上，带来治愈感十足的《所念皆星河》，温柔的嗓音搭配唯美的舞台设计，带来了一段美好的星河之旅。戳视频↓#江苏卫视元宵晚会# http://t.cn/A61wUODq ​,新华社,"https://tvax2.sinaimg.cn/crop.58.61.875.875.1024/001R0E0aly8h8vg6xx3srj60rs0rsdko02.jpg?KID=imgbed,tva&Expires=1739446090&ssig=yhO9ywga%2BO",42912,11955,99898
2025-02-12 20:46:32,"若前方无路，我便踏出一条路！@电影哪吒之魔童闹海 
#哪吒2票房超95亿##哪吒2二创召集大赛##电影哪吒之魔童闹海# ​​​",眠羊因子,"https://tvax2.sinaimg.cn/crop.0.0.996.996.1024/c9c123c6ly8gtc7beueg8j20ro0ron1e.jpg?KID=imgbed,tva&Expires=1739431667&ssig=mS%2BUkauj7z",236,76,2655
2025-02-12 20:46:04,"交易到底有没有秘密，或者说交易最核心的是什么?

有秘密，核心就是安全。
我总结了:不要为利润而交易，要为安全而交易。
我每一步都是为安全而考虑，不为利润去考虑，其实利润是市场给的，不是你的技术和能力给的，这点很重要，好多人认为盈利需要靠自己技能，其实这点是错的，市场是随机的，市场有不 ​",许筱菲,"https://tvax1.sinaimg.cn/crop.0.0.512.512.1024/006gAagBly8hs65rfardbj30e80e8aav.jpg?KID=imgbed,tva&Expires=1739442928&ssig=0RQfrccLNa",1,1,525
2025-02-12 20:35:49,"圆月伴你，咸甜皆宜，一曲《元宵如意》，糯香甜笑颜开，
礼庄吾质，德成吾身，一曲《一礼成人》，叙衷肠展担当。
月圆夜后，霞光又升起，节律有序，日日是好日，但祝棱角鲜活，圆满常至，此行值得。@TFBOYS-易烊千玺 ​",易烊千玺JacksonYee工作室,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006VJhk2ly8hy792nzc9pj30u00u077r.jpg?KID=imgbed,tva&Expires=1739441156&ssig=adDW3n%2FTjv",21734,19097,74809
2025-02-12 20:33:58,"#王者荣耀# 无双和典藏哪个品质高？

#游戏浪漫团圆夜##新年游好运# http://t.cn/A61wyfVC ​",游喜君,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/c298be4dly8hq1r6udf3nj20e80e80ti.jpg?KID=imgbed,tva&Expires=1739445676&ssig=ryG1XuZoBM",21,38,2689
2025-02-12 20:32:10,#撒贝宁扶着机器人出来#【#e人撒贝宁连机器人都没放过#[允悲]】#这是撒贝宁还是机器人#[笑cry] http://t.cn/A61wySpg ​​​,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1739444266&ssig=EujXxhs9o%2B",4694,2149,53928
2025-02-12 20:31:01,精彩集锦#我在望江大台阶过元宵##万州望江大台阶##网络中国节·元宵# http://t.cn/A61wyh2g ​,三峡融媒,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/8bdbcce4ly8h8vg6v0dcdj20u00u03zi.jpg?KID=imgbed,tva&Expires=1739425218&ssig=6vIrfKWje3",153,20,152
2025-02-12 20:28:05,#哪吒在元宵晚会破防了#@不著名主持人杨帆 在元宵晚会现场做了什么？让哪吒当场破防！还好有敖丙及时拦住......戳视频，一起目睹#央视元宵晚会#名场面→#微博元宵汇# http://t.cn/A61wL8oD ​,春晚,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/003PjSf0ly8hw2zln3myij60u00u0dgi02.jpg?KID=imgbed,tva&Expires=1739445246&ssig=A5ZXmCOHij",15703,1681,256902
2025-02-12 20:22:53,#易烊千玺周恩旭跨界合作#冠笄之典明德启志，一礼成年开启序章。快来#央视元宵晚会#欣赏@周恩旭Isa @TFBOYS-易烊千玺 跨界合作的古风歌曲《一礼成人》，戏腔与流行结合，可盐可甜！#易烊千玺一礼成人# http://t.cn/A61wLbPQ ​,春晚,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/003PjSf0ly8hw2zln3myij60u00u0dgi02.jpg?KID=imgbed,tva&Expires=1739445663&ssig=lRjJL9vP8n",27157,2401,22285
2025-02-12 20:20:31,【#易烊千玺和京剧演员跨界同唱#】冠笄之典明德启志，一礼成年开启序章。@周恩旭Isa 、@TFBOYS-易烊千玺 跨界合作古风歌曲《一礼成人》，还有@中国传媒大学 学生合唱团，戏腔与流行结合，好听！#易烊千玺和大学生合唱一礼成人#  #央视元宵晚会# http://t.cn/A61wAB3p ​​​,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1739446096&ssig=erwG90tXHS",30615,6332,27486
2025-02-12 20:20:31,【hy11.0】从放寒假到要开学中间一个月出的所有爽，我将持续0.88大法[鲜花] ​,出收物修炼手测,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.1024/008ypP33ly8hy8v74xl2ej30sg0sgjsm.jpg?KID=imgbed,tva&Expires=1739446084&ssig=qn%2BMJjE4qX",0,234,50
2025-02-12 20:10:01,新手必看！DeepSeek保姆级教程！全网最详细，11个王炸技巧，让你从0基础秒变大神。#DeepSeek是中国股市的阿里IPO时刻吗# #DeepSeek指数7个交易日暴涨58%# http://t.cn/A61wAgZN ​,环球纪录频道,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/006p6qzdly8gdi7h1gktyj30u00u0wgg.jpg?KID=imgbed,tva&Expires=1739445662&ssig=HUcxI9XjMY",455,13,469
2025-02-12 20:08:57,#毛不易[超话]# 正月十五月圆夜，汤圆甜甜送福到～#央视元宵晚会# @毛不易 带来开场曲《元宵如意》，用歌声传递团圆的喜悦和美好的祝福，快来一起闹元宵吧～🏮http://t.cn/A61wycY1 ​,巨星不易工作室,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.1024/006s1JJIly8hvq5xf1y9oj30sg0sgjs3.jpg?KID=imgbed,tva&Expires=1739436672&ssig=V%2BwNyzXhBH",843,302,1984
2025-02-12 20:06:34,"#元宵许个圆满愿#
吃一顆，幸福加倍
吃兩顆，心想事成#張信哲[超话]# 
吃一碗 ⋯⋯ 嗯 ⋯⋯
圓圓滿滿的元宵快樂！ http://t.cn/A61wACUD ​",張信哲JeffChang,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/6b9a7af4ly8g8pfhcv9euj20e80e8gm2.jpg?KID=imgbed,tva&Expires=1739438267&ssig=H6gYBkz4da",6718,5173,8964
2025-02-12 20:06:29,【#哪吒扭扭扭#】#元宵版哪吒RAP#  #央视元宵晚会# @大张伟 @吕艳婷和吕老师 http://t.cn/A61wAtEU ​​​,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1739439509&ssig=TiYg7Rq%2BfN",249,218,3215
2025-02-12 20:06:14,安检已过，马上见！#电影哪吒之魔童闹海# http://t.cn/A61wAoT5 ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739435077&ssig=KPR%2BhIouCb",1345,1955,50211
2025-02-12 20:05:17,#元宵节你吃汤圆还是元宵#摇元宵包汤圆，生活喜庆乐逍遥。联欢夜，庆佳节！在《元宵如意》的歌曲中，#央视元宵晚会#和大家见面啦！@兰花花李明启 雷恪生 @沙溢 @黄龄 @毛不易 @卡布叻_周深 @TFBOYS-易烊千玺 @顏人中 @尚雯婕 @郁可唯 @金志文-GT @汪苏泷 @刘惜君 @摩登兄弟刘宇宁 @姜妍二胖 @毛晓彤  ​,春晚,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/003PjSf0ly8hw2zln3myij60u00u0dgi02.jpg?KID=imgbed,tva&Expires=1739441031&ssig=%2FvAGz4b6LK",5133,2046,73649
2025-02-12 20:04:17,"#最新潇息##元宵许个圆满愿#
团团圆圆吃汤圆~🥣 ​",程潇,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006jQIIWly8hv2fyra43dj30u00u0404.jpg?KID=imgbed,tva&Expires=1739442220&ssig=eH37PWXbJf",24529,19956,45460
2025-02-12 20:03:59,易烊千玺央视元宵晚会开场，笑容好温柔 http://t.cn/A61wA5LK ​,七百里加急递煎饼,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/aa5dbdf5ly8gdi71sggs2j20u00u0dlb.jpg?KID=imgbed,tva&Expires=1739438685&ssig=1170udRU96",2010,1206,29234
2025-02-12 20:02:25,【#你最爱啥馅儿的元宵汤圆#[馋嘴]】#开场就是易烊千玺# 摇元宵包汤圆，生活喜庆乐逍遥。联欢夜，庆佳节！在《元宵如意》的歌声中，蛇年#央视元宵晚会#开始啦~@沙溢 @黄龄 @毛不易 @卡布叻_周深 @TFBOYS-易烊千玺 @顏人中 @尚雯婕 @郁可唯 @金志文-GT @汪苏泷 @刘惜君 @摩登兄弟刘宇宁 @姜妍二胖  ​,央视新闻,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/002TLsr9ly8hyczj5vd4ij60go0godgk02.jpg?KID=imgbed,tva&Expires=1739445255&ssig=Hyr5%2FiMbsM",4901,1849,37881
2025-02-12 20:00:00,#电靓荆楚元宵夜#【灯启新春时，电靓元宵夜】元宵佳节，阖家欢聚，荆楚大地张灯结彩，热闹欢腾。赏花灯、猜灯谜、耍龙灯，处处满是节日的喜庆。为保障武汉园博园花灯会电力满格，湖北电网人坚守岗位。他们穿梭在供电设备间，仔细排查线路、检测参数，不放过任何隐患。正是他们的坚守尽责，才有了花灯会 ​,国网湖北电力,"https://tvax3.sinaimg.cn/crop.86.153.383.383.1024/0060G4Kzly8h8vi6dfmm7j30fg0j60t9.jpg?KID=imgbed,tva&Expires=1739446090&ssig=%2FdINpUgq7G",5008,10110,10054
2025-02-12 20:00:00,"惊天大瓜！佩洛西贪腐案引爆美国政坛！
​FBI局长立下军令状：彻查佩洛西，绝不手软！  “国会山股神”佩洛西如今焦头烂额，坐卧不宁！马斯克也公开爆料：佩洛西通过空壳公司投资英伟达
套取上亿美元，疯狂捞取私利，两人彻底闹翻，势不两立！公知说的美国没有贪污[允悲]……
看来美国何尝不是权贵与贪 ​",评点一哥,"https://tvax1.sinaimg.cn/crop.0.0.510.510.1024/006dXMoLly8hd0e6vqsc2j30e70e6mxn.jpg?KID=imgbed,tva&Expires=1739442799&ssig=xrFyN%2BS8O1",60,46,382
2025-02-12 19:57:19,"#种地吧# 
哥们在“熙”湖
哥们的熙湖帅照～
#楠得有空# [并不简单]#何浩楠[超话]# ​",种地吧何浩楠,"https://tvax3.sinaimg.cn/crop.0.0.511.511.1024/006Fvx3lly8htvh0dw49mj30e70e7aaa.jpg?KID=imgbed,tva&Expires=1739435398&ssig=lGR%2BDfb%2Fo6",75999,24849,114269
2025-02-12 19:55:58,那边那个小雪人，我们撞帽了 #元宵许个圆满愿# ​,演员胡先煦,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/5f9020cdly8htpwwwns5ej20u00u0got.jpg?KID=imgbed,tva&Expires=1739446088&ssig=hA%2F6mXesbG",20767,12001,47774
2025-02-12 19:54:04,"#赵丽颖杨幂唐嫣新剧或将对打#
飞天视后二封金鹰视后赵丽颖在本话题携两位“追随者”都带来新作品咯！
谁捆绑一目了然
谁作品一月三扑 谁丢脸[爱你]
赵丽颖新剧（在人间）短剧*8集 都是爱奇艺重点精品招商剧[爱你]还未官宣开播时间 大家都可以关注一下[心]
http://t.cn/A6EbbiVE ​",毛球耐炖,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.1024/9adfb0aely8h4dek6n5h9j20ru0rudig.jpg?KID=imgbed,tva&Expires=1739438090&ssig=Hst53M4sIP",28,108,1612
2025-02-12 19:53:02,"推特上的精日已经彻底癫狂了    
然后我用DeepSeek稍微怼了一下（图2） ​",无心简影,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/0064BRSPly8g0cfvaho4dj30u00u0dgz.jpg?KID=imgbed,tva&Expires=1739445670&ssig=b%2B1ZJVVnVL",120,185,2200
2025-02-12 19:48:50,"#京城大师赛[超话]##lolm# 
亲爱的弹幕老师们，我们将于2月16日本周日迎来PMLS1赛季的明星表演赛！本次比赛的登场选手将全权交予各位弹幕老师来决定哦～
我们将上单、中单、ADC、辅助、打野五个位置的选手们分为五组分别进行投票，最终每组票数最高的两位选手将会参与本次的明星表演赛，十位选手会通过 ​",京城大师赛,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.1024/008diA8xly8hwjrfzc05mj30sg0sgta0.jpg?KID=imgbed,tva&Expires=1739445682&ssig=ChrHSpN2oz",2,49,3103
2025-02-12 19:44:53,#小鹏宇树等高管与任正非见面#这张照片的含金量有多高不用我多说吧？ ​,搞机梓凡,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/e78cbe7bly8gr38kn7dfoj20e80e83yo.jpg?KID=imgbed,tva&Expires=1739435827&ssig=rfOFbWSCk0",14,65,247
2025-02-12 19:35:37,"再多说两句关于恒科的压力。顺便说说趋势。我在微博很少说。

首先

说清楚，压力、支撑，和趋势是完全不同的东西。压力是上涨过程中遇到的阻碍，你可以理解为战争中进攻时敌人的堡垒。支撑是下跌中的机会点，你可以理解为战争中防守时候本方的碉堡。

趋势是另一种东西，是判断一个品种是在上涨还是下 ​",二级市场捡辣鸡冠军,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/008cUiMDly8h80y0simeej30u00u0jt9.jpg?KID=imgbed,tva&Expires=1739438628&ssig=oMxza6c39x",1298,1892,5993
2025-02-12 19:33:39,【正在直播！#2025山东卫视元宵晚会#】烟火良宵，好戏登场！京剧名家@王珮瑜 与演员@D郑业成C 担任串联人，来自川剧、京剧、昆曲等多个剧种的优秀戏曲演员倾情加盟2025山东卫视元宵晚会。快来和@山东卫视 一起共赏非遗技艺，共品戏曲风华！  http://t.cn/A61wz5Pt ​,新华社,"https://tvax2.sinaimg.cn/crop.58.61.875.875.1024/001R0E0aly8h8vg6xx3srj60rs0rsdko02.jpg?KID=imgbed,tva&Expires=1739445665&ssig=ujz1gyWYkR",2290,377,12069
2025-02-12 19:33:08,【小测试：“祎”字怎么念？[思考]】#周鸿祎直播送车被中奖者叫错名字#：不是周鸿伟吗？你知道他的名字怎么念吗？ http://t.cn/A61wzbvO ​,钱江视频,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/67f865afly8h8vg6w30czj20e80e8t92.jpg?KID=imgbed,tva&Expires=1739442723&ssig=rE63giylYG",1,0,514
2025-02-12 19:30:00,"网传三月份85🌸新剧要对打
赵丽颖《在人间》VS 杨幂《生万物》VS 唐嫣《念无双》 
有悬疑剧、年代大剧、仙侠剧 可太期待了[打call][打call]#赵丽颖杨幂唐嫣新剧或将对打# ​",饭圈天真妹,"https://tvax3.sinaimg.cn/crop.0.0.828.828.1024/006StoBzly8hhm54saos9j30n00n0myn.jpg?KID=imgbed,tva&Expires=1739446084&ssig=2fpHSt8C7T",261,2245,109574
2025-02-12 19:22:53,灯火映万家，团圆共此时。陈塘关全体居民祝大家元宵快乐！藕粉馅的元宵要尝尝不[哪吒使坏]#电影哪吒之魔童闹海# ​,电影哪吒之魔童闹海,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/006MNQ2Qly8hwfl4uwjqgj30go0go0u0.jpg?KID=imgbed,tva&Expires=1739445254&ssig=5AcsqQYPV3",1880,3344,104809
2025-02-12 19:18:21,元宵快乐～🏮ʕっ•ᴥ•ʔっ🏮🥣 #元宵许个圆满愿# ​,徐梦洁,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/006ptqYPly8htaj7eqabgj30e80e83z9.jpg?KID=imgbed,tva&Expires=1739446095&ssig=juLLSnv65s",11025,12447,42170
